latitude,longitude,elevation,slope,aspect,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_72h,antecedent_rainfall_3d,soil_moisture,temperature,humidity,distance_to_road_m,distance_to_river_m,historical_landslide_density,distance_to_previous_landslide_m,landslide_occurrence
26.12181,91.76811,30.0,14.7,261.1,1.5,2.4,4.0,5.3,17.3,25.4,7.9,0.185,28.8,73.3,142.3,460.8,0.23,20.0,0
25.32235,91.58159,1201.9,51.7,256.3,19.5,101.1,118.4,188.0,259.1,321.0,127.7,0.853,16.8,91.6,73.6,206.0,0.918,903.3,1
25.26002,91.70731,1537.8,34.1,324.7,7.7,15.4,30.0,39.6,58.1,75.6,28.8,0.54,19.3,86.9,71.4,250.6,0.843,889.3,0
25.61755,91.80451,1531.3,38.3,299.3,8.0,32.7,66.9,93.9,122.3,141.9,59.4,0.678,15.9,80.8,56.8,765.4,0.647,29.0,0
25.55742,91.85987,1392.4,37.5,313.8,13.6,27.2,68.5,103.9,177.7,265.2,91.6,0.661,16.3,83.5,266.7,456.7,0.538,1320.1,1
25.62941,91.96351,1337.7,40.0,285.5,31.3,97.6,151.1,178.0,305.1,359.7,138.0,0.851,18.8,94.4,49.8,247.8,0.707,328.5,1
25.59776,91.86614,1588.9,18.8,276.4,30.8,150.0,216.2,320.0,450.0,600.0,229.0,0.98,12.3,85.2,205.9,436.5,0.482,205.9,1
23.71282,92.66589,1207.9,38.0,352.8,29.3,36.0,85.3,122.0,189.0,245.3,92.4,0.729,19.5,93.0,486.8,265.0,0.979,208.7,1
23.82842,92.71743,994.4,49.8,79.2,1.6,17.0,26.4,31.2,56.1,76.6,27.2,0.542,18.4,80.5,30.3,585.9,0.935,20.0,1
23.74789,92.72587,1105.5,44.1,247.8,1.5,3.4,5.3,7.1,24.1,43.4,12.5,0.227,24.2,50.7,106.0,333.4,0.84,3759.5,1
23.80879,92.77688,1278.5,38.9,322.9,12.6,49.2,94.3,116.0,147.5,197.1,77.4,0.725,19.2,84.0,28.1,203.4,0.793,418.7,1
23.63372,92.72031,957.6,40.6,54.1,2.1,2.5,6.8,8.2,9.3,37.8,10.1,0.166,26.3,54.6,183.1,739.7,0.655,1358.2,0
11.55416,76.08731,779.8,48.6,233.8,15.7,44.1,95.7,150.2,225.9,294.6,111.5,0.794,17.8,89.2,71.7,204.8,0.888,333.6,1
10.10706,77.06726,1458.6,48.3,44.9,8.6,13.2,27.4,39.7,58.6,93.6,32.5,0.505,18.6,82.5,35.9,277.8,0.813,163.1,1
26.09051,91.79225,30.0,24.2,67.9,19.1,71.1,143.3,215.5,339.2,457.2,168.5,0.98,24.9,84.4,51.6,123.7,0.289,446.5,1
26.10035,91.8058,230.9,26.7,306.9,15.0,49.8,103.6,140.6,250.3,329.7,119.1,0.749,20.0,89.8,139.2,545.6,0.577,988.0,0
26.00176,91.86974,208.4,29.4,48.7,2.6,7.6,14.2,16.3,27.7,33.9,12.8,0.189,26.5,49.6,90.8,1358.5,0.582,929.9,0
26.12302,91.77297,168.6,20.5,127.2,0.3,1.5,2.8,3.8,8.9,15.4,4.7,0.145,26.8,73.3,102.2,403.9,0.456,242.9,0
25.26111,91.59492,1181.2,52.8,345.6,9.6,11.3,30.0,42.6,63.4,94.4,33.7,0.543,15.8,96.7,92.8,101.6,0.843,136.5,0
25.28574,91.68663,1468.1,40.9,271.9,1.1,2.2,2.8,5.0,7.3,10.6,3.9,0.493,13.5,96.0,172.3,207.9,0.8,446.3,0
25.55757,91.92107,1576.1,23.1,239.7,6.9,18.2,43.9,57.4,85.7,127.5,45.5,0.486,14.6,93.2,155.3,900.8,0.603,724.7,0
25.5385,91.92147,1320.9,31.3,359.2,17.7,52.0,138.6,194.2,314.7,503.2,170.9,0.925,16.9,86.9,113.5,456.8,0.646,1101.0,1
25.6342,91.87581,1327.0,41.7,279.1,20.1,56.8,90.3,131.8,173.3,271.1,97.9,0.759,21.7,91.4,507.1,281.4,0.838,354.0,1
25.55432,91.84558,1441.3,17.8,37.3,0.9,2.7,3.4,4.6,20.8,33.7,9.7,0.172,26.4,56.8,409.3,552.1,0.442,44.9,0
23.71909,92.7695,1041.6,39.3,280.5,26.2,51.9,108.5,180.5,308.9,475.9,162.2,0.779,21.5,90.8,36.1,303.9,1.0,649.3,1
23.75331,92.73404,995.3,48.7,34.6,32.1,65.6,126.3,149.6,264.3,324.2,121.2,0.778,18.6,80.6,96.5,196.4,0.917,215.7,1
23.71886,92.66038,1120.8,44.1,298.5,21.9,66.3,145.1,171.3,282.6,379.7,138.5,0.768,18.2,91.9,72.2,473.8,0.449,436.3,1
23.76611,92.76455,1112.2,39.9,287.1,0.2,0.9,1.3,1.9,10.4,25.0,6.4,0.127,24.0,49.9,55.7,192.8,0.849,80.1,0
23.72141,92.66343,1034.0,29.6,210.9,11.5,22.1,49.1,64.2,114.6,178.1,59.9,0.519,16.1,86.7,65.1,405.9,0.554,1317.4,0
11.55758,76.19111,706.0,40.9,116.9,4.9,11.8,33.2,46.3,71.7,96.2,35.7,0.471,20.3,89.2,90.0,99.3,0.979,768.8,1
10.10387,77.04596,1652.2,47.3,89.2,0.5,4.8,7.4,9.9,13.8,43.7,12.1,0.199,19.6,61.2,42.4,434.1,0.867,1653.0,0
26.08674,91.84112,63.1,23.2,183.7,43.3,55.9,129.5,182.5,244.8,375.6,136.1,0.9,23.4,97.0,66.1,127.5,0.389,1203.7,1
26.00478,91.81675,56.5,9.1,78.2,4.0,26.4,51.6,77.2,103.8,122.4,50.3,0.628,17.4,94.3,10.6,627.3,0.518,3003.1,0
26.05757,91.88408,257.1,36.0,130.0,20.8,29.9,71.6,109.0,159.1,201.7,78.0,0.661,20.6,86.6,69.4,289.8,0.688,704.6,1
26.12402,91.8194,32.4,22.5,41.6,0.7,1.8,2.2,3.2,7.5,10.7,3.5,0.202,25.5,54.6,158.1,706.3,0.333,2127.7,0
25.30766,91.5618,1101.5,34.4,303.3,10.7,38.1,93.0,126.0,180.5,212.1,85.7,0.706,20.2,90.6,198.3,162.2,0.871,1020.1,0
25.24879,91.70651,1693.2,37.1,101.5,0.4,1.4,2.9,4.1,17.9,24.9,7.6,0.227,18.8,58.2,127.0,131.8,0.88,557.8,0
25.5827,91.98722,1421.3,31.8,29.0,4.1,29.0,38.8,61.4,96.7,141.5,50.3,0.603,15.9,89.9,174.6,766.1,0.575,518.5,0
25.55422,91.94642,1385.6,32.4,322.4,24.3,42.8,78.8,101.4,127.1,174.3,67.8,0.59,17.2,88.0,35.1,516.4,0.634,166.8,1
25.63195,92.00341,1228.5,39.1,82.9,2.7,13.1,33.2,42.2,73.3,93.6,34.5,0.512,18.7,97.2,167.5,252.4,0.8,20.0,1
25.56663,91.90021,1374.1,17.7,203.3,12.8,68.2,74.2,131.6,173.9,258.8,95.5,0.734,14.9,81.1,191.2,466.5,0.631,178.7,1
23.75922,92.78214,1111.7,51.4,347.7,16.5,50.7,92.9,120.1,199.8,312.5,106.5,0.615,16.8,91.5,61.0,355.4,0.859,396.5,1
23.76084,92.70888,956.0,53.1,283.1,18.8,37.8,50.4,77.5,115.0,142.6,55.5,0.535,21.3,97.0,246.3,160.9,0.741,680.7,1
23.72592,92.75127,1272.5,38.5,216.9,5.2,10.2,18.3,21.6,41.3,50.3,18.5,0.266,20.0,74.4,31.9,384.8,0.7,395.2,0
23.80303,92.77497,1426.0,28.8,339.2,1.7,7.1,13.3,17.8,35.9,51.5,17.5,0.262,24.1,75.0,166.6,340.5,0.77,1286.1,1
23.67487,92.73251,1076.1,28.8,139.2,1.1,11.8,14.1,19.8,33.7,55.1,18.4,0.281,18.4,56.8,84.6,511.3,0.585,204.6,0
11.4699,76.11194,1028.9,47.6,13.1,26.5,72.4,157.9,193.4,274.6,422.0,150.5,0.97,19.4,82.6,174.5,289.8,0.726,548.5,1
10.03497,77.05582,1429.0,48.5,277.1,19.4,114.9,217.8,312.8,402.8,600.0,222.8,0.98,15.5,92.1,84.9,242.0,0.762,1246.7,1
26.04429,91.77897,118.9,28.8,223.9,1.6,3.9,6.5,10.5,21.3,51.0,14.4,0.199,23.0,69.8,162.2,169.6,0.544,20.0,0
26.02341,91.79511,217.5,25.0,87.4,2.9,30.1,36.7,57.3,76.4,111.8,41.5,0.562,23.8,84.6,168.2,457.1,0.613,1014.3,0
25.9937,91.88734,203.0,35.6,118.7,15.2,57.6,84.4,115.9,208.4,313.4,106.7,0.739,19.0,86.0,163.3,284.2,0.678,201.8,0
26.06147,91.80229,53.2,23.8,321.8,7.7,16.1,26.0,35.5,50.4,63.0,24.7,0.52,22.5,87.9,88.9,447.4,0.401,5315.4,0
25.28173,91.59078,1141.8,43.5,161.0,1.9,6.5,10.3,14.3,17.1,27.8,10.1,0.227,23.1,53.3,61.7,228.7,0.937,311.4,0
25.2591,91.79596,1373.5,35.8,128.2,12.7,60.5,105.9,135.8,192.2,290.3,104.5,0.801,15.6,80.6,94.1,633.6,0.794,1387.1,1
25.5687,91.867,1499.6,26.8,101.9,5.8,19.9,49.2,60.5,76.8,109.1,41.6,0.584,13.9,88.1,237.7,778.2,0.568,127.3,0
25.55672,91.9134,1450.8,28.2,124.2,0.2,1.3,2.3,3.2,14.5,35.0,9.1,0.189,19.0,53.0,256.5,386.9,0.588,914.8,0
25.62024,91.95548,1226.5,26.5,23.9,33.3,125.2,183.9,249.5,409.7,535.5,198.0,0.98,18.2,87.6,52.5,566.4,0.819,560.6,1
25.55228,91.86007,1648.6,29.1,180.5,6.8,21.5,37.4,55.2,80.6,108.8,40.8,0.553,20.3,87.4,115.3,698.1,0.639,80.0,0
23.74144,92.69253,1089.8,32.5,137.4,15.2,57.0,109.6,172.6,276.6,345.2,131.2,0.965,16.8,82.6,74.9,602.5,0.972,1099.1,1
23.81668,92.74995,1096.9,53.1,53.0,11.1,20.7,47.2,71.7,88.8,141.2,51.5,0.562,17.0,96.0,62.7,171.9,0.828,144.4,1
23.74552,92.787,1231.7,37.4,72.2,22.6,46.0,107.2,161.3,216.1,258.3,105.5,0.875,18.5,95.9,231.5,588.6,0.674,1375.2,1
23.80238,92.75793,1171.9,43.4,162.9,3.4,3.9,7.3,11.9,31.4,33.8,12.3,0.283,18.5,71.4,38.5,184.4,0.541,343.2,0
23.7854,92.7332,1059.6,39.0,351.0,4.0,25.0,41.5,52.2,66.6,105.8,38.3,0.487,14.4,90.5,68.6,424.6,0.648,442.1,0
11.54401,76.10763,913.3,35.2,347.3,20.9,25.6,54.0,97.9,160.3,233.7,82.4,0.731,16.5,97.2,57.8,132.3,0.927,254.4,0
10.05985,77.02907,1473.0,50.4,106.2,0.7,2.8,3.7,5.8,17.1,18.7,6.6,0.156,23.1,60.6,104.2,216.8,1.0,335.8,0
26.10052,91.79087,30.0,21.9,144.7,24.2,73.7,164.4,203.4,307.0,427.0,156.8,0.907,24.8,92.3,52.2,149.5,0.439,3756.0,0
25.97014,91.81434,235.1,27.1,5.9,32.5,55.4,128.8,155.1,264.4,412.3,139.9,0.746,22.8,85.8,33.8,490.1,0.363,2208.3,1
26.01949,91.8568,128.6,30.3,329.2,15.2,40.8,59.2,81.1,103.8,137.7,54.1,0.599,22.1,95.6,22.8,341.0,0.714,93.5,1
26.09975,91.81234,30.0,30.0,75.0,1.4,7.4,11.2,16.7,20.0,42.1,13.7,0.295,21.5,54.3,332.1,683.3,0.416,2465.4,0
25.24636,91.63288,1061.3,37.6,213.8,15.1,35.2,82.2,122.4,149.8,190.7,77.6,0.679,12.3,89.8,50.7,196.0,0.74,1266.2,1
25.27342,91.74398,1408.0,34.3,101.1,8.2,22.3,27.6,39.5,47.7,74.9,27.6,0.372,20.5,60.9,214.6,230.3,0.97,165.4,0
25.53963,91.89931,1520.3,25.5,145.8,1.6,2.5,5.6,6.3,10.5,11.6,4.6,0.216,22.5,52.0,346.6,654.7,0.601,546.8,0
25.58346,91.9196,1437.6,20.8,93.8,32.9,76.5,139.4,171.3,298.3,417.7,147.6,0.826,18.1,80.4,82.6,675.7,0.68,154.0,1
25.59908,91.88201,1247.2,41.4,126.8,6.9,37.7,56.7,71.1,112.6,136.5,52.8,0.533,18.5,95.2,404.5,258.4,0.943,1591.9,0
25.58831,91.90315,1528.5,31.2,281.1,13.7,40.1,96.9,133.3,173.9,253.2,94.7,0.677,14.4,96.4,124.5,528.4,0.548,434.2,1
23.77615,92.75061,1063.9,41.9,174.5,29.6,88.2,116.4,211.2,299.8,363.5,144.9,0.917,23.3,85.4,68.5,255.3,0.953,549.9,1
23.80915,92.71343,945.5,50.7,120.4,16.8,28.9,76.5,92.9,147.9,211.7,75.7,0.566,16.5,92.3,30.8,1079.7,1.0,307.6,0
23.78106,92.73579,1030.6,46.1,342.4,10.7,38.0,45.8,73.6,123.1,179.0,62.8,0.547,16.2,87.7,32.7,666.9,0.639,289.1,1
23.82717,92.68384,1323.2,38.7,24.7,48.6,77.3,129.3,213.1,257.7,304.5,129.3,0.923,16.7,92.5,151.7,507.7,0.74,568.9,1
23.75126,92.6882,1091.0,38.1,138.0,0.3,0.9,1.3,2.0,2.7,25.2,5.7,0.106,23.6,58.1,278.0,462.9,0.643,843.3,1
11.51804,76.09034,749.0,28.8,240.1,5.3,11.1,20.8,24.5,41.3,66.1,22.3,0.248,23.9,68.1,93.3,164.0,0.882,549.3,0
10.08875,77.06726,1484.0,44.4,25.7,26.9,50.5,91.7,110.1,153.0,198.9,77.1,0.671,17.3,97.0,68.7,601.4,0.92,387.9,1
26.05394,91.81025,30.0,19.4,327.5,22.8,65.0,94.7,140.2,173.8,224.5,90.3,0.792,23.8,84.3,118.9,276.4,0.564,668.2,1
26.02849,91.8191,30.0,12.6,213.1,1.1,2.6,3.1,4.7,22.7,24.9,8.2,0.238,21.0,72.2,33.6,566.3,0.436,731.2,0
26.06738,91.91546,200.4,27.3,350.3,24.7,55.7,75.2,112.5,174.7,221.1,84.2,0.7,18.5,95.2,34.6,282.2,0.839,199.8,1
26.0544,91.78142,144.9,16.4,254.5,71.6,150.0,213.1,320.0,450.0,600.0,229.0,0.98,20.5,83.9,125.3,494.2,0.516,3135.6,1
25.37274,91.56592,1022.8,43.9,100.3,7.8,32.0,37.6,59.3,96.5,138.2,49.1,0.421,19.6,94.0,104.7,100.3,0.83,2385.7,1
25.31243,91.74825,1533.8,36.1,93.3,0.1,1.0,1.4,1.8,3.2,20.6,4.8,0.197,19.7,67.7,104.2,145.2,0.803,475.0,0
25.62544,91.97437,1491.4,24.0,201.9,4.2,4.6,13.3,17.9,22.3,25.7,10.9,0.472,16.4,94.4,38.5,697.4,0.51,521.3,0
25.61133,91.90741,1502.2,34.8,121.9,0.6,1.4,1.4,2.4,11.2,30.6,7.7,0.153,22.6,74.2,96.4,346.9,0.801,772.9,0
25.68791,91.96255,1296.6,30.7,245.2,4.8,27.3,55.5,89.8,130.5,184.6,67.9,0.648,16.3,90.5,46.7,213.2,0.697,509.5,1
25.61471,91.89179,1499.5,22.3,125.2,12.9,99.0,144.7,214.8,297.3,362.5,145.2,0.886,14.3,82.9,91.8,411.8,0.581,327.4,1
23.73868,92.82091,1108.5,35.2,313.8,0.9,3.9,10.0,12.8,30.1,47.6,15.1,0.243,22.2,66.0,120.3,248.4,0.949,20.0,0
23.82853,92.7335,1077.5,47.1,39.9,11.5,23.3,28.6,41.5,56.5,82.0,30.3,0.273,24.8,73.6,57.9,170.9,0.924,337.3,1
23.72714,92.76806,1021.1,42.9,248.3,28.7,65.4,104.7,133.7,197.6,304.0,107.3,0.767,18.1,84.0,71.9,329.6,0.743,1533.0,1
23.84487,92.78717,1244.3,33.9,356.8,32.1,37.5,86.4,130.5,229.6,354.6,120.0,0.805,15.8,81.6,114.7,721.0,0.74,148.2,1
23.83056,92.77333,1023.6,42.8,214.2,2.9,14.0,40.5,55.2,92.4,138.5,48.0,0.516,17.1,95.9,26.0,446.1,0.748,290.9,1
11.58372,76.06457,917.0,26.5,269.8,0.4,1.3,2.1,3.3,18.4,19.7,6.4,0.178,23.3,68.6,230.1,190.1,0.93,925.2,0
10.121,77.05942,1441.4,33.3,349.4,6.3,21.8,33.0,40.2,60.7,94.5,33.0,0.516,13.7,84.2,98.9,314.3,0.78,733.4,0
26.03898,91.79708,241.8,24.3,210.9,26.6,53.4,76.3,106.4,140.0,203.9,76.1,0.633,20.1,93.3,86.7,129.7,0.463,428.7,1
26.09636,91.81663,156.9,11.2,278.5,0.6,1.9,2.2,3.5,5.1,21.7,5.6,0.112,21.9,67.4,93.1,735.2,0.546,171.8,0
26.05448,91.85141,264.9,18.6,304.0,5.9,33.2,51.1,87.7,155.6,215.5,76.2,0.549,23.6,87.8,180.1,867.0,0.772,568.8,0
26.10898,91.74222,189.2,16.2,273.4,0.4,1.7,3.9,4.7,7.7,14.3,4.6,0.208,23.2,51.4,73.0,853.4,0.39,260.6,0
25.33501,91.59281,1201.2,40.2,330.4,28.2,60.2,72.6,121.0,187.1,290.7,101.1,0.671,14.8,89.1,46.2,160.1,0.791,199.9,1
25.27582,91.69868,1487.2,43.5,24.6,0.9,1.6,3.0,3.5,8.4,13.7,4.3,0.131,19.8,67.4,63.8,316.9,0.889,1444.9,0
25.52508,91.84834,1450.9,28.9,65.2,0.3,0.7,1.3,1.5,18.4,25.8,7.3,0.208,21.4,67.1,105.3,760.9,0.693,200.5,0
25.52937,91.85005,1517.4,29.6,250.7,10.1,20.3,33.2,44.3,62.9,74.0,30.0,0.49,16.0,86.7,93.4,418.7,0.68,170.4,1
25.63328,91.9248,1291.5,32.3,216.9,0.1,0.2,0.3,0.5,4.0,31.6,6.8,0.16,21.9,58.9,144.1,384.3,0.892,77.6,0
25.60075,91.89163,1542.5,29.4,243.1,5.8,15.5,24.2,28.5,38.4,59.7,21.5,0.537,17.6,84.0,63.6,848.7,0.507,301.8,0
23.78563,92.67743,1066.7,37.0,255.1,9.5,16.7,26.6,38.5,56.1,79.0,29.1,0.439,19.6,90.1,29.4,222.7,1.0,478.0,1
23.81452,92.68916,1064.3,45.3,235.9,5.6,11.3,15.8,19.0,38.1,64.1,20.4,0.329,21.4,46.5,155.4,250.9,0.915,996.6,0
23.81072,92.71151,1123.3,41.0,113.6,6.3,12.0,26.2,43.1,73.6,103.6,36.7,0.451,19.5,94.9,184.0,411.1,0.774,76.5,1
23.81182,92.68504,1118.5,44.4,354.2,0.1,0.1,0.2,0.3,13.7,33.1,8.0,0.18,24.4,47.6,68.8,181.5,0.689,2635.7,0
23.70228,92.67812,971.8,39.3,21.2,6.2,10.4,20.2,28.5,38.1,56.2,20.7,0.3,28.6,55.5,202.3,402.7,0.772,43.2,0
11.54477,76.14459,803.7,44.7,346.6,1.0,1.8,2.4,3.5,11.1,17.1,5.2,0.163,23.4,71.9,69.0,385.8,0.919,32.6,0
10.08061,77.08447,1513.8,46.4,324.5,7.9,15.1,22.8,40.7,55.6,75.5,28.8,0.531,14.9,96.9,12.7,401.5,0.976,518.9,0
26.07163,91.82487,45.7,15.2,351.1,0.8,1.2,2.6,3.8,18.2,35.3,9.6,0.132,31.6,57.0,47.1,207.2,0.426,2653.5,0
26.04857,91.82782,170.5,30.0,105.9,62.6,96.5,206.5,312.7,378.3,578.0,216.0,0.98,21.1,87.1,69.8,415.8,0.525,5755.2,1
26.05218,91.87477,149.8,16.1,4.4,65.3,100.5,219.6,308.5,450.0,600.0,226.7,0.98,23.4,84.5,208.6,392.8,0.67,1592.2,1
26.09874,91.78498,190.8,17.5,169.2,9.7,19.0,27.8,41.2,64.3,86.3,31.9,0.553,21.1,82.9,68.8,400.4,0.333,344.5,1
25.28145,91.55756,1127.1,31.8,204.8,5.0,48.3,64.8,98.8,122.3,156.9,63.4,0.628,18.9,91.9,135.6,127.3,0.74,277.5,1
25.24189,91.78791,1288.7,33.7,150.1,0.8,3.3,5.4,6.3,14.7,34.7,9.7,0.203,19.6,46.3,32.4,252.4,0.935,1312.2,1
25.54175,91.90204,1520.9,39.1,219.4,49.0,74.1,142.2,209.7,297.5,396.8,151.0,0.884,19.1,93.6,150.6,612.6,0.515,1410.7,1
25.5579,91.92387,1455.2,53.3,14.6,69.6,95.1,220.0,312.5,386.1,600.0,221.1,0.98,19.4,93.2,26.0,326.4,0.533,1865.1,1
25.64853,91.96609,1190.6,44.9,123.3,1.0,4.8,5.4,8.8,22.8,36.0,11.2,0.178,22.9,67.5,54.7,214.6,0.813,1079.1,0
25.60883,91.86176,1522.6,23.8,325.0,11.0,47.1,108.3,131.4,195.3,305.5,106.9,0.671,15.2,88.9,111.5,484.5,0.457,346.7,1
23.72268,92.70608,1122.6,40.7,332.8,19.6,59.6,82.7,114.1,148.6,232.0,84.1,0.637,21.2,97.7,24.3,303.9,1.0,149.0,1
23.82106,92.7019,1024.7,46.0,87.4,47.8,138.2,163.4,267.8,360.9,569.8,203.6,0.98,17.8,87.6,81.2,288.9,0.936,1428.2,1
23.74718,92.80152,1000.6,35.6,149.1,5.0,24.8,39.2,57.4,85.1,115.2,43.0,0.621,20.0,97.0,70.2,404.0,0.737,2329.9,0
23.70687,92.73655,1202.8,40.8,235.8,0.0,0.0,0.0,0.1,19.3,27.8,7.5,0.197,26.5,66.0,58.3,229.1,0.577,223.4,0
23.74585,92.75401,1229.9,36.0,358.3,0.8,1.3,2.0,3.2,14.7,44.0,10.9,0.143,23.9,56.1,111.0,490.5,0.699,194.3,0
11.52209,76.08297,830.5,42.1,165.1,10.1,23.4,40.0,60.3,80.4,117.4,43.6,0.502,21.6,94.2,189.2,470.1,0.84,1256.1,1
10.05893,77.02936,1543.5,31.5,121.6,1.7,3.8,6.5,9.6,22.1,35.5,11.2,0.205,20.8,60.4,55.1,443.6,0.891,334.9,0
26.09671,91.82831,188.8,29.7,258.8,0.6,1.9,3.0,5.0,6.9,10.7,3.8,0.424,23.5,89.0,144.8,260.8,0.516,2399.2,0
26.0565,91.83869,224.1,20.3,166.5,2.8,13.3,34.9,41.6,62.4,82.9,31.1,0.526,16.7,86.3,39.4,385.4,0.402,226.8,0
26.05062,91.90932,145.6,26.5,298.9,0.5,2.1,3.6,4.3,13.4,32.3,8.7,0.255,23.3,62.2,68.3,459.6,0.672,521.3,0
26.09554,91.76353,92.0,12.5,110.7,2.5,7.6,11.5,16.5,21.5,33.7,12.2,0.381,24.4,96.0,94.0,680.0,0.348,1660.3,0
25.30099,91.5797,1099.7,31.0,28.6,5.8,9.1,21.4,32.1,50.5,64.7,24.4,0.454,18.8,87.0,51.1,214.4,0.728,273.5,1
25.36066,91.74903,1554.8,37.3,341.0,12.3,43.6,48.8,88.1,153.2,204.7,73.9,0.667,16.9,91.9,33.7,298.7,0.724,1041.1,1
25.5561,91.88017,1564.3,24.5,286.5,25.8,65.4,77.5,134.7,208.8,317.3,111.3,0.814,19.1,81.9,15.9,780.5,0.531,1366.8,1
25.55219,91.8645,1642.6,34.9,292.7,2.0,4.5,6.6,8.6,12.3,18.5,6.6,0.455,13.7,89.3,488.4,564.7,0.583,1148.7,0
25.66882,91.91477,1302.6,44.8,175.6,3.0,6.2,13.7,20.2,38.5,59.2,19.7,0.213,25.2,66.0,91.1,219.5,0.794,268.2,0
25.61106,91.88314,1585.1,20.1,141.9,11.9,19.4,47.6,67.6,121.0,152.0,56.0,0.538,15.5,91.7,53.3,505.4,0.685,2994.7,1
23.78161,92.79608,1240.8,54.0,180.8,30.1,98.0,213.8,259.7,389.8,495.6,190.0,0.98,12.8,92.1,21.4,294.0,0.843,569.8,1
23.80157,92.71938,959.8,42.9,222.7,7.7,10.9,22.6,31.1,51.9,81.2,27.7,0.501,20.8,88.4,84.4,164.8,0.992,1183.8,0
23.79361,92.73888,1116.3,40.7,22.1,7.7,73.5,75.1,135.4,240.6,366.4,124.4,0.728,20.2,83.5,96.6,502.8,0.723,170.5,1
23.76745,92.72368,1237.9,43.5,73.2,21.3,74.8,137.0,219.7,349.3,488.7,176.6,0.948,18.0,94.2,21.8,510.7,0.685,660.3,1
23.74973,92.77981,1021.1,33.9,338.3,8.7,21.0,36.8,46.2,81.7,118.2,41.1,0.416,17.9,86.5,57.6,448.8,0.711,167.0,0
11.61018,76.18671,967.5,27.2,112.0,0.2,0.4,0.9,1.2,5.5,28.7,6.5,0.245,23.9,70.8,71.0,163.1,0.86,755.8,0
10.04882,77.06663,1344.1,47.2,5.6,42.0,60.8,128.6,172.8,265.6,396.5,140.4,0.846,20.0,94.7,42.0,248.9,0.966,116.7,1
26.06203,91.83695,81.6,16.6,233.9,3.1,7.1,10.0,12.5,18.3,44.4,13.2,0.213,24.3,66.3,206.8,677.3,0.574,2709.0,0
26.02726,91.82343,84.0,25.0,129.9,6.2,24.3,48.8,71.3,101.1,161.0,56.6,0.574,24.9,95.8,44.2,581.1,0.557,557.1,1
26.02489,91.85673,170.4,22.2,237.4,2.5,3.8,8.2,10.6,29.4,47.8,14.6,0.22,29.8,55.0,111.4,652.0,0.805,20.0,0
26.09687,91.72812,106.6,22.7,321.1,1.3,2.5,4.2,5.9,14.6,36.9,10.0,0.254,25.7,67.4,61.7,549.2,0.276,2719.1,0
25.21792,91.59404,1246.7,42.3,13.8,24.1,49.8,87.7,115.7,164.8,221.4,83.9,0.706,18.3,84.2,139.2,144.0,0.94,335.1,1
25.33251,91.70338,1539.7,41.6,198.5,8.5,18.1,28.1,36.6,57.3,80.9,29.2,0.512,20.4,97.6,170.7,1087.9,0.743,498.4,0
25.58594,91.8422,1398.9,28.6,128.4,0.2,0.9,2.1,2.8,15.6,25.4,7.2,0.224,20.2,70.7,147.7,1185.0,0.613,2318.7,0
25.61249,91.88391,1416.6,30.7,42.7,8.1,21.0,34.4,52.2,85.1,120.8,43.1,0.549,17.3,96.9,268.9,639.7,0.588,229.2,0
25.59555,91.91635,1231.4,30.9,89.0,1.1,1.6,4.0,5.1,8.9,10.9,4.1,0.38,18.4,94.1,34.6,314.5,0.795,347.4,0
25.55523,91.8443,1583.0,31.3,314.6,44.7,78.7,151.4,222.5,359.3,544.4,189.3,0.978,21.5,97.2,154.0,428.4,0.383,1967.7,1
23.79193,92.67026,1123.0,37.0,242.2,21.1,69.4,109.8,166.4,219.2,276.6,110.5,0.766,18.9,96.3,213.1,228.4,0.831,53.7,1
23.756,92.70153,838.9,52.8,208.1,3.6,32.5,43.0,66.9,103.9,121.3,48.0,0.58,23.7,93.0,134.7,164.0,1.0,396.6,1
23.78867,92.67717,1079.1,33.6,56.2,52.0,133.6,204.9,254.6,427.4,600.0,213.7,0.98,21.0,97.7,22.6,450.8,0.766,930.4,1
23.78195,92.75827,1363.5,27.8,162.4,41.5,69.6,153.9,202.4,356.0,482.9,172.6,0.918,17.1,88.5,56.9,245.4,0.894,343.3,1
23.69009,92.68422,1071.1,40.4,312.0,17.4,31.3,97.5,123.8,169.7,195.9,80.9,0.661,18.6,92.3,221.9,506.9,0.762,486.9,1
11.58557,76.10389,884.1,31.1,34.0,5.6,17.5,22.7,40.7,60.2,84.6,31.1,0.481,14.5,89.6,423.3,105.7,0.991,39.3,0
10.17699,77.03947,1484.4,40.2,37.5,8.6,67.2,100.6,124.1,195.6,297.0,103.8,0.689,16.3,95.3,29.3,290.0,0.861,510.0,1
26.03057,91.83493,170.5,23.4,84.4,17.9,53.4,112.5,174.5,213.2,307.7,117.8,0.906,18.5,90.3,195.1,265.9,0.35,716.3,1
26.08108,91.91773,108.5,19.9,41.5,1.5,2.2,5.6,7.5,10.4,15.5,5.6,0.454,23.6,85.3,10.7,500.5,0.412,140.8,0
26.0742,91.85934,163.1,36.0,283.5,7.0,33.4,61.0,74.0,104.2,132.6,51.7,0.548,19.4,82.4,87.7,329.4,0.691,93.0,0
26.11208,91.71818,47.1,21.5,129.8,31.2,57.1,106.9,131.2,167.8,253.2,93.7,0.751,21.3,85.8,130.5,453.8,0.323,1437.9,1
